x[I]	y[I]	u[I]
1.76378	2.53543	0
1.79134	2.53543	0
1.8189	2.53543	0
1.84646	2.53543	0
1.87402	2.53543	0
1.90157	2.53543	0
1.92913	2.53543	0
1.95669	2.53543	0
1.98425	2.53543	0
2.01181	2.53543	0
2.03937	2.53543	0
2.06693	2.53543	0
2.09449	2.53543	0
2.12205	2.53543	0
2.14961	2.53543	0
2.17717	2.53543	0
2.20472	2.53543	0
2.23228	2.53543	0
2.25984	2.53543	0
2.2874	2.53543	0
2.31496	2.53543	0
2.34252	2.53543	0
2.37008	2.53543	0
2.39764	2.53543	0
2.4252	2.53543	0
2.45276	2.53543	0
2.48031	2.53543	0
2.50787	2.53543	0
2.53543	2.53543	0
2.56299	2.53543	0
2.59055	2.53543	0
2.61811	2.53543	0
2.64567	2.53543	0
2.67323	2.53543	0
2.70079	2.53543	0
2.72835	2.53543	0
2.75591	2.53543	0
2.78346	2.53543	0
2.81102	2.53543	0
2.83858	2.53543	0
2.86614	2.53543	0
2.8937	2.53543	0
2.92126	2.53543	0
2.94882	2.53543	0
2.97638	2.53543	0
3.00394	2.53543	0
3.0315	2.53543	0
3.05906	2.53543	0
3.08661	2.53543	0
3.11417	2.53543	0
3.14173	2.53543	0
3.16929	2.53543	0
3.19685	2.53543	0
3.22441	2.53543	0
3.25197	2.53543	0
3.27953	2.53543	0
3.30709	2.53543	0
3.33465	2.53543	0
3.3622	2.53543	0
3.38976	2.53543	0
3.41732	2.53543	0
3.44488	2.53543	0
3.47244	2.53543	0
3.5	2.53543	0

0	2.56299	200
0.0275591	2.56299	0
0.0551181	2.56299	0
0.0826772	2.56299	0
0.110236	2.56299	0
0.137795	2.56299	0
0.165354	2.56299	0
0.192913	2.56299	0
0.220472	2.56299	0
0.248031	2.56299	0
0.275591	2.56299	0
0.30315	2.56299	0
0.330709	2.56299	0
0.358268	2.56299	0
0.385827	2.56299	0
0.413386	2.56299	0
0.440945	2.56299	0
0.468504	2.56299	0
0.496063	2.56299	0
0.523622	2.56299	0
0.551181	2.56299	0
0.57874	2.56299	0
0.606299	2.56299	0
0.633858	2.56299	0
0.661417	2.56299	0
0.688976	2.56299	0
0.716535	2.56299	0
0.744094	2.56299	0
0.771654	2.56299	0
0.799213	2.56299	0
0.826772	2.56299	0
0.854331	2.56299	0
0.88189	2.56299	0
0.909449	2.56299	0
0.937008	2.56299	0
0.964567	2.56299	0
0.992126	2.56299	0
1.01969	2.56299	0
1.04724	2.56299	0
1.0748	2.56299	0
1.10236	2.56299	0
1.12992	2.56299	0
1.15748	2.56299	0
1.18504	2.56299	0
1.2126	2.56299	0
1.24016	2.56299	0
1.26772	2.56299	0
1.29528	2.56299	0
1.32283	2.56299	0
1.35039	2.56299	0
1.37795	2.56299	0
1.40551	2.56299	0
1.43307	2.56299	0
1.46063	2.56299	0
1.48819	2.56299	0
1.51575	2.56299	0
1.54331	2.56299	0
1.57087	2.56299	0
1.59843	2.56299	0
1.62598	2.56299	0
1.65354	2.56299	0
1.6811	2.56299	0
1.70866	2.56299	0
1.73622	2.56299	0
1.76378	2.56299	0
1.79134	2.56299	0
1.8189	2.56299	0
1.84646	2.56299	0
1.87402	2.56299	0
1.90157	2.56299	0
1.92913	2.56299	0
1.95669	2.56299	0
1.98425	2.56299	0
2.01181	2.56299	0
2.03937	2.56299	0
2.06693	2.56299	0
2.09449	2.56299	0
2.12205	2.56299	0
2.14961	2.56299	0
2.17717	2.56299	0
2.20472	2.56299	0
2.23228	2.56299	0
2.25984	2.56299	0
2.2874	2.56299	0
2.31496	2.56299	0
2.34252	2.56299	0
2.37008	2.56299	0
2.39764	2.56299	0
2.4252	2.56299	0
2.45276	2.56299	0
2.48031	2.56299	0
2.50787	2.56299	0
2.53543	2.56299	0
2.56299	2.56299	0
2.59055	2.56299	0
2.61811	2.56299	0
2.64567	2.56299	0
2.67323	2.56299	0
2.70079	2.56299	0
2.72835	2.56299	0
2.75591	2.56299	0
2.78346	2.56299	0
2.81102	2.56299	0
2.83858	2.56299	0
2.86614	2.56299	0
2.8937	2.56299	0
2.92126	2.56299	0
2.94882	2.56299	0
2.97638	2.56299	0
3.00394	2.56299	0
3.0315	2.56299	0
3.05906	2.56299	0
3.08661	2.56299	0
3.11417	2.56299	0
3.14173	2.56299	0
3.16929	2.56299	0
3.19685	2.56299	0
3.22441	2.56299	0
3.25197	2.56299	0
3.27953	2.56299	0
3.30709	2.56299	0
3.33465	2.56299	0
3.3622	2.56299	0
3.38976	2.56299	0
3.41732	2.56299	0
3.44488	2.56299	0
3.47244	2.56299	0
3.5	2.56299	0

0	2.59055	200
0.0275591	2.59055	0
0.0551181	2.59055	0
0.0826772	2.59055	0
0.110236	2.59055	0
0.137795	2.59055	0
0.165354	2.59055	0
0.192913	2.59055	0
0.220472	2.59055	0
0.248031	2.59055	0
0.275591	2.59055	0
0.30315	2.59055	0
0.330709	2.59055	0
0.358268	2.59055	0
0.385827	2.59055	0
0.413386	2.59055	0
0.440945	2.59055	0
0.468504	2.59055	0
0.496063	2.59055	0
0.523622	2.59055	0
0.551181	2.59055	0
0.57874	2.59055	0
0.606299	2.59055	0
0.633858	2.59055	0
0.661417	2.59055	0
0.688976	2.59055	0
0.716535	2.59055	0
0.744094	2.59055	0
0.771654	2.59055	0
0.799213	2.59055	0
0.826772	2.59055	0
0.854331	2.59055	0
0.88189	2.59055	0
0.909449	2.59055	0
0.937008	2.59055	0
0.964567	2.59055	0
0.992126	2.59055	0
1.01969	2.59055	0
1.04724	2.59055	0
1.0748	2.59055	0
1.10236	2.59055	0
1.12992	2.59055	0
1.15748	2.59055	0
1.18504	2.59055	0
1.2126	2.59055	0
1.24016	2.59055	0
1.26772	2.59055	0
1.29528	2.59055	0
1.32283	2.59055	0
1.35039	2.59055	0
1.37795	2.59055	0
1.40551	2.59055	0
1.43307	2.59055	0
1.46063	2.59055	0
1.48819	2.59055	0
1.51575	2.59055	0
1.54331	2.59055	0
1.57087	2.59055	0
1.59843	2.59055	0
1.62598	2.59055	0
1.65354	2.59055	0
1.6811	2.59055	0
1.70866	2.59055	0
1.73622	2.59055	0
1.76378	2.59055	0
1.79134	2.59055	0
1.8189	2.59055	0
1.84646	2.59055	0
1.87402	2.59055	0
1.90157	2.59055	0
1.92913	2.59055	0
1.95669	2.59055	0
1.98425	2.59055	0
2.01181	2.59055	0
2.03937	2.59055	0
2.06693	2.59055	0
2.09449	2.59055	0
2.12205	2.59055	0
2.14961	2.59055	0
2.17717	2.59055	0
2.20472	2.59055	0
2.23228	2.59055	0
2.25984	2.59055	0
2.2874	2.59055	0
2.31496	2.59055	0
2.34252	2.59055	0
2.37008	2.59055	0
2.39764	2.59055	0
2.4252	2.59055	0
2.45276	2.59055	0
2.48031	2.59055	0
2.50787	2.59055	0
2.53543	2.59055	0
2.56299	2.59055	0
2.59055	2.59055	0
2.61811	2.59055	0
2.64567	2.59055	0
2.67323	2.59055	0
2.70079	2.59055	0
2.72835	2.59055	0
2.75591	2.59055	0
2.78346	2.59055	0
2.81102	2.59055	0
2.83858	2.59055	0
2.86614	2.59055	0
2.8937	2.59055	0
2.92126	2.59055	0
2.94882	2.59055	0
2.97638	2.59055	0
3.00394	2.59055	0
3.0315	2.59055	0
3.05906	2.59055	0
3.08661	2.59055	0
3.11417	2.59055	0
3.14173	2.59055	0
3.16929	2.59055	0
3.19685	2.59055	0
3.22441	2.59055	0
3.25197	2.59055	0
3.27953	2.59055	0
3.30709	2.59055	0
3.33465	2.59055	0
3.3622	2.59055	0
3.38976	2.59055	0
3.41732	2.59055	0
3.44488	2.59055	0
3.47244	2.59055	0
3.5	2.59055	0

0	2.61811	200
0.0275591	2.61811	0
0.0551181	2.61811	0
0.0826772	2.61811	0
0.110236	2.61811	0
0.137795	2.61811	0
0.165354	2.61811	0
0.192913	2.61811	0
0.220472	2.61811	0
0.248031	2.61811	0
0.275591	2.61811	0
0.30315	2.61811	0
0.330709	2.61811	0
0.358268	2.61811	0
0.385827	2.61811	0
0.413386	2.61811	0
0.440945	2.61811	0
0.468504	2.61811	0
0.496063	2.61811	0
0.523622	2.61811	0
0.551181	2.61811	0
0.57874	2.61811	0
0.606299	2.61811	0
0.633858	2.61811	0
0.661417	2.61811	0
0.688976	2.61811	0
0.716535	2.61811	0
0.744094	2.61811	0
0.771654	2.61811	0
0.799213	2.61811	0
0.826772	2.61811	0
0.854331	2.61811	0
0.88189	2.61811	0
0.909449	2.61811	0
0.937008	2.61811	0
0.964567	2.61811	0
0.992126	2.61811	0
1.01969	2.61811	0
1.04724	2.61811	0
1.0748	2.61811	0
1.10236	2.61811	0
1.12992	2.61811	0
1.15748	2.61811	0
1.18504	2.61811	0
1.2126	2.61811	0
1.24016	2.61811	0
1.26772	2.61811	0
1.29528	2.61811	0
1.32283	2.61811	0
1.35039	2.61811	0
1.37795	2.61811	0
1.40551	2.61811	0
1.43307	2.61811	0
1.46063	2.61811	0
1.48819	2.61811	0
1.51575	2.61811	0
1.54331	2.61811	0
1.57087	2.61811	0
1.59843	2.61811	0
1.62598	2.61811	0
1.65354	2.61811	0
1.6811	2.61811	0
1.70866	2.61811	0
1.73622	2.61811	0
1.76378	2.61811	0
1.79134	2.61811	0
1.8189	2.61811	0
1.84646	2.61811	0
1.87402	2.61811	0
1.90157	2.61811	0
1.92913	2.61811	0
1.95669	2.61811	0
1.98425	2.61811	0
2.01181	2.61811	0
2.03937	2.61811	0
2.06693	2.61811	0
2.09449	2.61811	0
2.12205	2.61811	0
2.14961	2.61811	0
2.17717	2.61811	0
2.20472	2.61811	0
2.23228	2.61811	0
2.25984	2.61811	0
2.2874	2.61811	0
2.31496	2.61811	0
2.34252	2.61811	0
2.37008	2.61811	0
2.39764	2.61811	0
2.4252	2.61811	0
2.45276	2.61811	0
2.48031	2.61811	0
2.50787	2.61811	0
2.53543	2.61811	0
2.56299	2.61811	0
2.59055	2.61811	0
2.61811	2.61811	0
2.64567	2.61811	0
2.67323	2.61811	0
2.70079	2.61811	0
2.72835	2.61811	0
2.75591	2.61811	0
2.78346	2.61811	0
2.81102	2.61811	0
2.83858	2.61811	0
2.86614	2.61811	0
2.8937	2.61811	0
2.92126	2.61811	0
2.94882	2.61811	0
2.97638	2.61811	0
3.00394	2.61811	0
3.0315	2.61811	0
3.05906	2.61811	0
3.08661	2.61811	0
3.11417	2.61811	0
3.14173	2.61811	0
3.16929	2.61811	0
3.19685	2.61811	0
3.22441	2.61811	0
3.25197	2.61811	0
3.27953	2.61811	0
3.30709	2.61811	0
3.33465	2.61811	0
3.3622	2.61811	0
3.38976	2.61811	0
3.41732	2.61811	0
3.44488	2.61811	0
3.47244	2.61811	0
3.5	2.61811	0

0	2.64567	200
0.0275591	2.64567	0
0.0551181	2.64567	0
0.0826772	2.64567	0
0.110236	2.64567	0
0.137795	2.64567	0
0.165354	2.64567	0
0.192913	2.64567	0
0.220472	2.64567	0
0.248031	2.64567	0
0.275591	2.64567	0
0.30315	2.64567	0
0.330709	2.64567	0
0.358268	2.64567	0
0.385827	2.64567	0
0.413386	2.64567	0
0.440945	2.64567	0
0.468504	2.64567	0
0.496063	2.64567	0
0.523622	2.64567	0
0.551181	2.64567	0
0.57874	2.64567	0
0.606299	2.64567	0
0.633858	2.64567	0
0.661417	2.64567	0
0.688976	2.64567	0
0.716535	2.64567	0
0.744094	2.64567	0
0.771654	2.64567	0
0.799213	2.64567	0
0.826772	2.64567	0
0.854331	2.64567	0
0.88189	2.64567	0
0.909449	2.64567	0
0.937008	2.64567	0
0.964567	2.64567	0
0.992126	2.64567	0
1.01969	2.64567	0
1.04724	2.64567	0
1.0748	2.64567	0
1.10236	2.64567	0
1.12992	2.64567	0
1.15748	2.64567	0
1.18504	2.64567	0
1.2126	2.64567	0
1.24016	2.64567	0
1.26772	2.64567	0
1.29528	2.64567	0
1.32283	2.64567	0
1.35039	2.64567	0
1.37795	2.64567	0
1.40551	2.64567	0
1.43307	2.64567	0
1.46063	2.64567	0
1.48819	2.64567	0
1.51575	2.64567	0
1.54331	2.64567	0
1.57087	2.64567	0
1.59843	2.64567	0
1.62598	2.64567	0
1.65354	2.64567	0
1.6811	2.64567	0
1.70866	2.64567	0
1.73622	2.64567	0
1.76378	2.64567	0
1.79134	2.64567	0
1.8189	2.64567	0
1.84646	2.64567	0
1.87402	2.64567	0
1.90157	2.64567	0
1.92913	2.64567	0
1.95669	2.64567	0
1.98425	2.64567	0
2.01181	2.64567	0
2.03937	2.64567	0
2.06693	2.64567	0
2.09449	2.64567	0
2.12205	2.64567	0
2.14961	2.64567	0
2.17717	2.64567	0
2.20472	2.64567	0
2.23228	2.64567	0
2.25984	2.64567	0
2.2874	2.64567	0
2.31496	2.64567	0
2.34252	2.64567	0
2.37008	2.64567	0
2.39764	2.64567	0
2.4252	2.64567	0
2.45276	2.64567	0
2.48031	2.64567	0
2.50787	2.64567	0
2.53543	2.64567	0
2.56299	2.64567	0
2.59055	2.64567	0
2.61811	2.64567	0
2.64567	2.64567	0
2.67323	2.64567	0
2.70079	2.64567	0
2.72835	2.64567	0
2.75591	2.64567	0
2.78346	2.64567	0
2.81102	2.64567	0
2.83858	2.64567	0
2.86614	2.64567	0
2.8937	2.64567	0
2.92126	2.64567	0
2.94882	2.64567	0
2.97638	2.64567	0
3.00394	2.64567	0
3.0315	2.64567	0
3.05906	2.64567	0
3.08661	2.64567	0
3.11417	2.64567	0
3.14173	2.64567	0
3.16929	2.64567	0
3.19685	2.64567	0
3.22441	2.64567	0
3.25197	2.64567	0
3.27953	2.64567	0
3.30709	2.64567	0
3.33465	2.64567	0
3.3622	2.64567	0
3.38976	2.64567	0
3.41732	2.64567	0
3.44488	2.64567	0
3.47244	2.64567	0
3.5	2.64567	0

0	2.67323	200
0.0275591	2.67323	0
0.0551181	2.67323	0
0.0826772	2.67323	0
0.110236	2.67323	0
0.137795	2.67323	0
0.165354	2.67323	0
0.192913	2.67323	0
0.220472	2.67323	0
0.248031	2.67323	0
0.275591	2.67323	0
0.30315	2.67323	0
0.330709	2.67323	0
0.358268	2.67323	0
0.385827	2.67323	0
0.413386	2.67323	0
0.440945	2.67323	0
0.468504	2.67323	0
0.496063	2.67323	0
0.523622	2.67323	0
0.551181	2.67323	0
0.57874	2.67323	0
0.606299	2.67323	0
0.633858	2.67323	0
0.661417	2.67323	0
0.688976	2.67323	0
0.716535	2.67323	0
0.744094	2.67323	0
0.771654	2.67323	0
0.799213	2.67323	0
0.826772	2.67323	0
0.854331	2.67323	0
0.88189	2.67323	0
0.909449	2.67323	0
0.937008	2.67323	0
0.964567	2.67323	0
0.992126	2.67323	0
1.01969	2.67323	0
1.04724	2.67323	0
1.0748	2.67323	0
1.10236	2.67323	0
1.12992	2.67323	0
1.15748	2.67323	0
1.18504	2.67323	0
1.2126	2.67323	0
1.24016	2.67323	0
1.26772	2.67323	0
1.29528	2.67323	0
1.32283	2.67323	0
1.35039	2.67323	0
1.37795	2.67323	0
1.40551	2.67323	0
1.43307	2.67323	0
1.46063	2.67323	0
1.48819	2.67323	0
1.51575	2.67323	0
1.54331	2.67323	0
1.57087	2.67323	0
1.59843	2.67323	0
1.62598	2.67323	0
1.65354	2.67323	0
1.6811	2.67323	0
1.70866	2.67323	0
1.73622	2.67323	0
1.76378	2.67323	0
1.79134	2.67323	0
1.8189	2.67323	0
1.84646	2.67323	0
1.87402	2.67323	0
1.90157	2.67323	0
1.92913	2.67323	0
1.95669	2.67323	0
1.98425	2.67323	0
2.01181	2.67323	0
2.03937	2.67323	0
2.06693	2.67323	0
2.09449	2.67323	0
2.12205	2.67323	0
2.14961	2.67323	0
2.17717	2.67323	0
2.20472	2.67323	0
2.23228	2.67323	0
2.25984	2.67323	0
2.2874	2.67323	0
2.31496	2.67323	0
2.34252	2.67323	0
2.37008	2.67323	0
2.39764	2.67323	0
2.4252	2.67323	0
2.45276	2.67323	0
2.48031	2.67323	0
2.50787	2.67323	0
2.53543	2.67323	0
2.56299	2.67323	0
2.59055	2.67323	0
2.61811	2.67323	0
2.64567	2.67323	0
2.67323	2.67323	0
2.70079	2.67323	0
2.72835	2.67323	0
2.75591	2.67323	0
2.78346	2.67323	0
2.81102	2.67323	0
2.83858	2.67323	0
2.86614	2.67323	0
2.8937	2.67323	0
2.92126	2.67323	0
2.94882	2.67323	0
2.97638	2.67323	0
3.00394	2.67323	0
3.0315	2.67323	0
3.05906	2.67323	0
3.08661	2.67323	0
3.11417	2.67323	0
3.14173	2.67323	0
3.16929	2.67323	0
3.19685	2.67323	0
3.22441	2.67323	0
3.25197	2.67323	0
3.27953	2.67323	0
3.30709	2.67323	0
3.33465	2.67323	0
3.3622	2.67323	0
3.38976	2.67323	0
3.41732	2.67323	0
3.44488	2.67323	0
3.47244	2.67323	0
3.5	2.67323	0

0	2.70079	200
0.0275591	2.70079	0
0.0551181	2.70079	0
0.0826772	2.70079	0
0.110236	2.70079	0
0.137795	2.70079	0
0.165354	2.70079	0
0.192913	2.70079	0
0.220472	2.70079	0
0.248031	2.70079	0
0.275591	2.70079	0
0.30315	2.70079	0
0.330709	2.70079	0
0.358268	2.70079	0
0.385827	2.70079	0
0.413386	2.70079	0
0.440945	2.70079	0
0.468504	2.70079	0
0.496063	2.70079	0
0.523622	2.70079	0
0.551181	2.70079	0
0.57874	2.70079	0
0.606299	2.70079	0
0.633858	2.70079	0
0.661417	2.70079	0
0.688976	2.70079	0
0.716535	2.70079	0
0.744094	2.70079	0
0.771654	2.70079	0
0.799213	2.70079	0
0.826772	2.70079	0
0.854331	2.70079	0
0.88189	2.70079	0
0.909449	2.70079	0
0.937008	2.70079	0
0.964567	2.70079	0
0.992126	2.70079	0
1.01969	2.70079	0
1.04724	2.70079	0
1.0748	2.70079	0
1.10236	2.70079	0
1.12992	2.70079	0
1.15748	2.70079	0
1.18504	2.70079	0
1.2126	2.70079	0
1.24016	2.70079	0
1.26772	2.70079	0
1.29528	2.70079	0
1.32283	2.70079	0
1.35039	2.70079	0
1.37795	2.70079	0
1.40551	2.70079	0
1.43307	2.70079	0
1.46063	2.70079	0
1.48819	2.70079	0
1.51575	2.70079	0
1.54331	2.70079	0
1.57087	2.70079	0
1.59843	2.70079	0
1.62598	2.70079	0
1.65354	2.70079	0
1.6811	2.70079	0
1.70866	2.70079	0
1.73622	2.70079	0
1.76378	2.70079	0
1.79134	2.70079	0
1.8189	2.70079	0
1.84646	2.70079	0
1.87402	2.70079	0
1.90157	2.70079	0
1.92913	2.70079	0
1.95669	2.70079	0
1.98425	2.70079	0
2.01181	2.70079	0
2.03937	2.70079	0
2.06693	2.70079	0
2.09449	2.70079	0
2.12205	2.70079	0
2.14961	2.70079	0
2.17717	2.70079	0
2.20472	2.70079	0
2.23228	2.70079	0
2.25984	2.70079	0
2.2874	2.70079	0
2.31496	2.70079	0
2.34252	2.70079	0
2.37008	2.70079	0
2.39764	2.70079	0
2.4252	2.70079	0
2.45276	2.70079	0
2.48031	2.70079	0
2.50787	2.70079	0
2.53543	2.70079	0
2.56299	2.70079	0
2.59055	2.70079	0
2.61811	2.70079	0
2.64567	2.70079	0
2.67323	2.70079	0
2.70079	2.70079	0
2.72835	2.70079	0
2.75591	2.70079	0
2.78346	2.70079	0
2.81102	2.70079	0
2.83858	2.70079	0
2.86614	2.70079	0
2.8937	2.70079	0
2.92126	2.70079	0
2.94882	2.70079	0
2.97638	2.70079	0
3.00394	2.70079	0
3.0315	2.70079	0
3.05906	2.70079	0
3.08661	2.70079	0
3.11417	2.70079	0
3.14173	2.70079	0
3.16929	2.70079	0
3.19685	2.70079	0
3.22441	2.70079	0
3.25197	2.70079	0
3.27953	2.70079	0
3.30709	2.70079	0
3.33465	2.70079	0
3.3622	2.70079	0
3.38976	2.70079	0
3.41732	2.70079	0
3.44488	2.70079	0
3.47244	2.70079	0
3.5	2.70079	0

0	2.72835	200
0.0275591	2.72835	0
0.0551181	2.72835	0
0.0826772	2.72835	0
0.110236	2.72835	0
0.137795	2.72835	0
0.165354	2.72835	0
0.192913	2.72835	0
0.220472	2.72835	0
0.248031	2.72835	0
0.275591	2.72835	0
0.30315	2.72835	0
0.330709	2.72835	0
0.358268	2.72835	0
0.385827	2.72835	0
0.413386	2.72835	0
0.440945	2.72835	0
0.468504	2.72835	0
0.496063	2.72835	0
0.523622	2.72835	0
0.551181	2.72835	0
0.57874	2.72835	0
0.606299	2.72835	0
0.633858	2.72835	0
0.661417	2.72835	0
0.688976	2.72835	0
0.716535	2.72835	0
0.744094	2.72835	0
0.771654	2.72835	0
0.799213	2.72835	0
0.826772	2.72835	0
0.854331	2.72835	0
0.88189	2.72835	0
0.909449	2.72835	0
0.937008	2.72835	0
0.964567	2.72835	0
0.992126	2.72835	0
1.01969	2.72835	0
1.04724	2.72835	0
1.0748	2.72835	0
1.10236	2.72835	0
1.12992	2.72835	0
1.15748	2.72835	0
1.18504	2.72835	0
1.2126	2.72835	0
1.24016	2.72835	0
1.26772	2.72835	0
1.29528	2.72835	0
1.32283	2.72835	0
1.35039	2.72835	0
1.37795	2.72835	0
1.40551	2.72835	0
1.43307	2.72835	0
1.46063	2.72835	0
1.48819	2.72835	0
1.51575	2.72835	0
1.54331	2.72835	0
1.57087	2.72835	0
1.59843	2.72835	0
1.62598	2.72835	0
1.65354	2.72835	0
1.6811	2.72835	0
1.70866	2.72835	0
1.73622	2.72835	0
1.76378	2.72835	0
1.79134	2.72835	0
1.8189	2.72835	0
1.84646	2.72835	0
1.87402	2.72835	0
1.90157	2.72835	0
1.92913	2.72835	0
1.95669	2.72835	0
1.98425	2.72835	0
2.01181	2.72835	0
2.03937	2.72835	0
2.06693	2.72835	0
2.09449	2.72835	0
2.12205	2.72835	0
2.14961	2.72835	0
2.17717	2.72835	0
2.20472	2.72835	0
2.23228	2.72835	0
2.25984	2.72835	0
2.2874	2.72835	0
2.31496	2.72835	0
2.34252	2.72835	0
2.37008	2.72835	0
2.39764	2.72835	0
2.4252	2.72835	0
2.45276	2.72835	0
2.48031	2.72835	0
2.50787	2.72835	0
2.53543	2.72835	0
2.56299	2.72835	0
2.59055	2.72835	0
2.61811	2.72835	0
2.64567	2.72835	0
2.67323	2.72835	0
2.70079	2.72835	0
2.72835	2.72835	0
2.75591	2.72835	0
2.78346	2.72835	0
2.81102	2.72835	0
2.83858	2.72835	0
2.86614	2.72835	0
2.8937	2.72835	0
2.92126	2.72835	0
2.94882	2.72835	0
2.97638	2.72835	0
3.00394	2.72835	0
3.0315	2.72835	0
3.05906	2.72835	0
3.08661	2.72835	0
3.11417	2.72835	0
3.14173	2.72835	0
3.16929	2.72835	0
3.19685	2.72835	0
3.22441	2.72835	0
3.25197	2.72835	0
3.27953	2.72835	0
3.30709	2.72835	0
3.33465	2.72835	0
3.3622	2.72835	0
3.38976	2.72835	0
3.41732	2.72835	0
3.44488	2.72835	0
3.47244	2.72835	0
3.5	2.72835	0

0	2.75591	200
0.0275591	2.75591	0
0.0551181	2.75591	0
0.0826772	2.75591	0
0.110236	2.75591	0
0.137795	2.75591	0
0.165354	2.75591	0
0.192913	2.75591	0
0.220472	2.75591	0
0.248031	2.75591	0
0.275591	2.75591	0
0.30315	2.75591	0
0.330709	2.75591	0
0.358268	2.75591	0
0.385827	2.75591	0
0.413386	2.75591	0
0.440945	2.75591	0
0.468504	2.75591	0
0.496063	2.75591	0
0.523622	2.75591	0
0.551181	2.75591	0
0.57874	2.75591	0
0.606299	2.75591	0
0.633858	2.75591	0
0.661417	2.75591	0
0.688976	2.75591	0
0.716535	2.75591	0
0.744094	2.75591	0
0.771654	2.75591	0
0.799213	2.75591	0
0.826772	2.75591	0
0.854331	2.75591	0
0.88189	2.75591	0
0.909449	2.75591	0
0.937008	2.75591	0
0.964567	2.75591	0
0.992126	2.75591	0
1.01969	2.75591	0
1.04724	2.75591	0
1.0748	2.75591	0
1.10236	2.75591	0
1.12992	2.75591	0
1.15748	2.75591	0
1.18504	2.75591	0
1.2126	2.75591	0
1.24016	2.75591	0
1.26772	2.75591	0
1.29528	2.75591	0
1.32283	2.75591	0
1.35039	2.75591	0
1.37795	2.75591	0
1.40551	2.75591	0
1.43307	2.75591	0
1.46063	2.75591	0
1.48819	2.75591	0
1.51575	2.75591	0
1.54331	2.75591	0
1.57087	2.75591	0
1.59843	2.75591	0
1.62598	2.75591	0
1.65354	2.75591	0
1.6811	2.75591	0
1.70866	2.75591	0
1.73622	2.75591	0
1.76378	2.75591	0
1.79134	2.75591	0
1.8189	2.75591	0
1.84646	2.75591	0
1.87402	2.75591	0
1.90157	2.75591	0
1.92913	2.75591	0
1.95669	2.75591	0
1.98425	2.75591	0
2.01181	2.75591	0
2.03937	2.75591	0
2.06693	2.75591	0
2.09449	2.75591	0
2.12205	2.75591	0
2.14961	2.75591	0
2.17717	2.75591	0
2.20472	2.75591	0
2.23228	2.75591	0
2.25984	2.75591	0
2.2874	2.75591	0
2.31496	2.75591	0
2.34252	2.75591	0
2.37008	2.75591	0
2.39764	2.75591	0
2.4252	2.75591	0
2.45276	2.75591	0
2.48031	2.75591	0
2.50787	2.75591	0
2.53543	2.75591	0
2.56299	2.75591	0
2.59055	2.75591	0
2.61811	2.75591	0
2.64567	2.75591	0
2.67323	2.75591	0
2.70079	2.75591	0
2.72835	2.75591	0
2.75591	2.75591	0
2.78346	2.75591	0
2.81102	2.75591	0
2.83858	2.75591	0
2.86614	2.75591	0
2.8937	2.75591	0
2.92126	2.75591	0
2.94882	2.75591	0
2.97638	2.75591	0
3.00394	2.75591	0
3.0315	2.75591	0
3.05906	2.75591	0
3.08661	2.75591	0
3.11417	2.75591	0
3.14173	2.75591	0
3.16929	2.75591	0
3.19685	2.75591	0
3.22441	2.75591	0
3.25197	2.75591	0
3.27953	2.75591	0
3.30709	2.75591	0
3.33465	2.75591	0
3.3622	2.75591	0
3.38976	2.75591	0
3.41732	2.75591	0
3.44488	2.75591	0
3.47244	2.75591	0
3.5	2.75591	0

0	2.78346	200
0.0275591	2.78346	0
0.0551181	2.78346	0
0.0826772	2.78346	0
0.110236	2.78346	0
0.137795	2.78346	0
0.165354	2.78346	0
0.192913	2.78346	0
0.220472	2.78346	0
0.248031	2.78346	0
0.275591	2.78346	0
0.30315	2.78346	0
0.330709	2.78346	0
0.358268	2.78346	0
0.385827	2.78346	0
0.413386	2.78346	0
0.440945	2.78346	0
0.468504	2.78346	0
0.496063	2.78346	0
0.523622	2.78346	0
0.551181	2.78346	0
0.57874	2.78346	0
0.606299	2.78346	0
0.633858	2.78346	0
0.661417	2.78346	0
0.688976	2.78346	0
0.716535	2.78346	0
0.744094	2.78346	0
0.771654	2.78346	0
0.799213	2.78346	0
0.826772	2.78346	0
0.854331	2.78346	0
0.88189	2.78346	0
0.909449	2.78346	0
0.937008	2.78346	0
0.964567	2.78346	0
0.992126	2.78346	0
1.01969	2.78346	0
1.04724	2.78346	0
1.0748	2.78346	0
1.10236	2.78346	0
1.12992	2.78346	0
1.15748	2.78346	0
1.18504	2.78346	0
1.2126	2.78346	0
1.24016	2.78346	0
1.26772	2.78346	0
1.29528	2.78346	0
1.32283	2.78346	0
1.35039	2.78346	0
1.37795	2.78346	0
1.40551	2.78346	0
1.43307	2.78346	0
1.46063	2.78346	0
1.48819	2.78346	0
1.51575	2.78346	0
1.54331	2.78346	0
1.57087	2.78346	0
1.59843	2.78346	0
1.62598	2.78346	0
1.65354	2.78346	0
1.6811	2.78346	0
1.70866	2.78346	0
1.73622	2.78346	0
1.76378	2.78346	0
1.79134	2.78346	0
1.8189	2.78346	0
1.84646	2.78346	0
1.87402	2.78346	0
1.90157	2.78346	0
1.92913	2.78346	0
1.95669	2.78346	0
1.98425	2.78346	0
2.01181	2.78346	0
2.03937	2.78346	0
2.06693	2.78346	0
2.09449	2.78346	0
